specimen_id,matrix,scenario,expected_grade,metadata_complete,terminology_valid,traceability_ok,monitoring_ok,documentation_ok,semantic_compatible,P_pre_severity,P_pre_code,P_cent1_severity,P_cent1_code,P_cent2_severity,P_cent2_code,P_post_severity,P_post_code,P_store_severity,P_store_code,P_warm_severity,P_warm_code,P_cold_severity,P_cold_code,P_fix_severity,P_fix_code,P_fixTime_severity,P_fixTime_code,G_gov,P_bio,RCS,score_based_grade,final_grade,grade_route,nearest_threshold,threshold_margin
fluid_optimal_64,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.022439121561118935,P_pre_optimal,0.010977786836164878,P_cent1_optimal,0.04305579756015582,P_cent2_optimal,0.05226092585478896,P_post_optimal,0.03982624688072107,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.309273114091406,96.69072688590859,Grade A,Grade A,Score-based certification,10,6.690726885908594
fluid_optimal_65,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.09841241475667281,P_pre_optimal,0.06662244611425597,P_cent1_optimal,0.07799048954333554,P_cent2_optimal,0.06246628462482414,P_post_optimal,0.07304807012371778,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,7.807141475436807,92.19285852456319,Grade A,Grade A,Score-based certification,10,2.192858524563193
fluid_optimal_66,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.010719200673895674,P_pre_optimal,0.04668245854360464,P_cent1_optimal,0.059826876550956115,P_cent2_optimal,0.03937508098403471,P_post_optimal,0.037062131515942634,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.3341365714597604,96.66586342854023,Grade A,Grade A,Score-based certification,10,6.66586342854024
fluid_optimal_67,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.03970888677137888,P_pre_optimal,0.0533976956550333,P_cent1_optimal,0.04555260510714629,P_cent2_optimal,0.03793393831276416,P_post_optimal,0.05993877719685785,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.704906285215058,95.29509371478494,Grade A,Grade A,Score-based certification,10,5.295093714784942
fluid_optimal_68,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.025355554017045593,P_pre_optimal,0.038473825995237985,P_cent1_optimal,0.04686403538920199,P_cent2_optimal,0.027571643360009036,P_post_optimal,0.01901994162614361,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,2.8333457721857287,97.16665422781428,Grade A,Grade A,Score-based certification,10,7.166654227814272
fluid_optimal_69,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.03832821134808256,P_pre_optimal,0.0412394707781316,P_cent1_optimal,0.03753722724862422,P_cent2_optimal,0.05375389900382196,P_post_optimal,0.052874065890571205,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.540740301941412,95.45925969805859,Grade A,Grade A,Score-based certification,10,5.459259698058588
fluid_optimal_70,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0823791320985224,P_pre_optimal,0.03872124185947528,P_cent1_optimal,0.042347150682930094,P_cent2_optimal,0.0470172849355231,P_post_optimal,0.051195380249063935,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,5.695894302614163,94.30410569738584,Grade A,Grade A,Score-based certification,10,4.304105697385837
fluid_optimal_71,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.052311226735923616,P_pre_optimal,0.011832782952963396,P_cent1_optimal,0.03686804688070086,P_cent2_optimal,0.05718920740794209,P_post_optimal,0.0140715772465403,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.611082594501518,96.38891740549849,Grade A,Grade A,Score-based certification,10,6.388917405498482
fluid_optimal_72,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0020038794624806858,P_pre_optimal,0.036303729690559255,P_cent1_optimal,0.02514149562236357,P_cent2_optimal,0.05122862978411458,P_post_optimal,0.06322165994607709,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.461201379790664,96.53879862020933,Grade A,Grade A,Score-based certification,10,6.538798620209336
fluid_optimal_73,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.05006229225162097,P_pre_optimal,0.06368974987895715,P_cent1_optimal,0.06277863455561525,P_cent2_optimal,0.04088199502168536,P_post_optimal,0.031683561218179584,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.6947302921773355,95.30526970782266,Grade A,Grade A,Score-based certification,10,5.3052697078226645
fluid_optimal_74,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.03470768502077578,P_pre_optimal,0.042220797298882735,P_cent1_optimal,0.03040604465317063,P_cent2_optimal,0.06552836660899729,P_post_optimal,0.02653398944840772,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.952520025028359,96.04747997497164,Grade A,Grade A,Score-based certification,10,6.04747997497164
fluid_optimal_75,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.05575865272272092,P_pre_optimal,0.043278981175587004,P_cent1_optimal,0.03296327300975392,P_cent2_optimal,0.04216868744940761,P_post_optimal,0.050899506734669364,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.767438446767858,95.232561553232145,Grade A,Grade A,Score-based certification,10,5.232561553232142
fluid_optimal_76,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.05791920408589844,P_pre_optimal,0.03675131092439917,P_cent1_optimal,0.07666456781029335,P_cent2_optimal,0.0653004782830324,P_post_optimal,0.07278465667458196,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,6.181117447071071,93.81888255292893,Grade A,Grade A,Score-based certification,10,3.8188825529289288
fluid_optimal_77,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.02401267697855899,P_pre_optimal,0.03213791769338343,P_cent1_optimal,0.04344261241929157,P_cent2_optimal,0.05128155125429454,P_post_optimal,0.05452820924420904,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.025711455141554,95.97428854485844,Grade A,Grade A,Score-based certification,10,5.974288544858446
fluid_optimal_78,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.04736046611509892,P_pre_optimal,0.028032884838342726,P_cent1_optimal,0.042444020624393126,P_cent2_optimal,0.045149521969147316,P_post_optimal,0.02643021502091955,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.8294932771779746,96.17050672282203,Grade A,Grade A,Score-based certification,10,6.170506722822026
fluid_optimal_79,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.04832476648546253,P_pre_optimal,0.055040998846640814,P_cent1_optimal,0.06550397328904684,P_cent2_optimal,0.049523731871242926,P_post_optimal,0.07771724470651352,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,5.863803465241652,94.13619653475834,Grade A,Grade A,Score-based certification,10,4.136196534758348
fluid_optimal_80,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0173322951054844,P_pre_optimal,0.05251651482344496,P_cent1_optimal,0.03913590206847938,P_cent2_optimal,0.06571591481612925,P_post_optimal,0.011902631281747674,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.3109596745672767,96.68904032543273,Grade A,Grade A,Score-based certification,10,6.689040325432723
fluid_optimal_81,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.04826933987657461,P_pre_optimal,0.03964396679211034,P_cent1_optimal,0.047966834629167954,P_cent2_optimal,0.04017673842890373,P_post_optimal,0.03878666163053898,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.295609353812122,95.70439064618787,Grade A,Grade A,Score-based certification,10,5.704390646187878
fluid_optimal_82,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.06285445361269663,P_pre_optimal,0.03394437588513736,P_cent1_optimal,0.03593217066524905,P_cent2_optimal,0.019816499834086777,P_post_optimal,0.025410803677803642,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7857210419372764,96.21427895806272,Grade A,Grade A,Score-based certification,10,6.214278958062724
fluid_optimal_83,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0409807867026222,P_pre_optimal,0.07200008882682239,P_cent1_optimal,0.04143979309341948,P_cent2_optimal,0.04181078136425415,P_post_optimal,0.0683225707526366,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,5.268102760516195,94.7318972394838,Grade A,Grade A,Score-based certification,10,4.731897239483805
fluid_optimal_84,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0058868666312933,P_pre_optimal,0.021126045016173815,P_cent1_optimal,0.07286035542215406,P_cent2_optimal,0.037527826088567445,P_post_optimal,0.0304159634300173,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,2.7330558359247283,97.26694416407527,Grade A,Grade A,Score-based certification,10,7.266944164075271
fluid_optimal_85,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.09222719495813686,P_pre_optimal,0.09104535428151697,P_cent1_optimal,0.07791630098334495,P_cent2_optimal,0.0868134480279371,P_post_optimal,0.06405186711383049,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,8.249224811204815,91.75077518879519,Grade A,Grade A,Score-based certification,10,1.7507751887951848
fluid_optimal_86,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.06849797407444788,P_pre_optimal,0.07095164549112899,P_cent1_optimal,0.07602336863317416,P_cent2_optimal,0.08277327772126561,P_post_optimal,0.06687419717212231,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,7.2067680746604825,92.79323192533951,Grade A,Grade A,Score-based certification,10,2.7932319253395175
fluid_optimal_87,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,P_pre_optimal,0,P_cent1_optimal,0.03370656643047589,P_cent2_optimal,0.027245588248524452,P_post_optimal,0.02923954799659265,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6129661291900643,98.38703387080993,Grade A,Grade A,Score-based certification,10,8.387033870809935
fluid_optimal_88,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.07209496792345718,P_pre_optimal,0.07715104795910482,P_cent1_optimal,0.07825118215778362,P_cent2_optimal,0.06912626395771036,P_post_optimal,0.07327416710057408,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,7.317006035336682,92.68299396466332,Grade A,Grade A,Score-based certification,10,2.682993964663318
fluid_optimal_89,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.03978560510328493,P_pre_optimal,0.041767980724655936,P_cent1_optimal,0.059825904187208345,P_cent2_optimal,0.045983326015738714,P_post_optimal,0.035410206528851906,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.223268589376542,95.77673141062346,Grade A,Grade A,Score-based certification,10,5.776731410623458
fluid_optimal_90,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.04594166644534249,P_pre_optimal,0.023581783087031415,P_cent1_optimal,0.028181096031097246,P_cent2_optimal,0.024319730047880683,P_post_optimal,0.024430440312867258,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.1109433087560134,96.88905669124398,Grade A,Grade A,Score-based certification,10,6.889056691243987
fluid_optimal_91,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.046391092798884405,P_pre_optimal,0.06050578300429041,P_cent1_optimal,0.06468363021849945,P_cent2_optimal,0.0627330187560538,P_post_optimal,0.054452877430497024,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,5.562138142099384,94.43786185790061,Grade A,Grade A,Score-based certification,10,4.437861857900616
fluid_optimal_92,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.03605944309100679,P_pre_optimal,0.03136944979009321,P_cent1_optimal,0.03660452750294691,P_cent2_optimal,0.040536638281176665,P_post_optimal,0.042286493298007835,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7862654126848003,96.2137345873152,Grade A,Grade A,Score-based certification,10,6.2137345873152
fluid_optimal_93,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.04212409934309923,P_pre_optimal,0.03661526633898626,P_cent1_optimal,0.043045670836494035,P_cent2_optimal,0.05453475744725422,P_post_optimal,0.045715297202772495,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.476986262757109,95.52301373724289,Grade A,Grade A,Score-based certification,10,5.523013737242891
fluid_optimal_94,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.07981031231451863,P_pre_optimal,0.060478418015876334,P_cent1_optimal,0.07060964518444397,P_cent2_optimal,0.07689242941814636,P_post_optimal,0.07212033313993574,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,7.348439008379463,92.65156099162054,Grade A,Grade A,Score-based certification,10,2.6515609916205367
fluid_optimal_95,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.033798520810463945,P_pre_optimal,0.05689419780314221,P_cent1_optimal,0.060384374387682335,P_cent2_optimal,0.0033090002687457057,P_post_optimal,0.048661730211924735,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7539355959109075,96.2460644040891,Grade A,Grade A,Score-based certification,10,6.2460644040890925
fluid_optimal_96,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.05742500553176401,P_pre_optimal,0.03052997981992149,P_cent1_optimal,0.060489203676944034,P_cent2_optimal,0.05279084027183255,P_post_optimal,0.07670438143351205,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,5.759018241295635,94.24098175870436,Grade A,Grade A,Score-based certification,10,4.240981758704365
fluid_optimal_97,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.043253346228510264,P_pre_optimal,0.07772055614165604,P_cent1_optimal,0.047415392794417276,P_cent2_optimal,0.02203957244972563,P_post_optimal,0.030535381766997556,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.141738650093773,95.85826134990623,Grade A,Grade A,Score-based certification,10,5.858261349906227
fluid_optimal_98,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.06279657376244803,P_pre_optimal,0.04585000886329643,P_cent1_optimal,0.05739022916394128,P_cent2_optimal,0.0644211300120469,P_post_optimal,0.035711962179475844,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,5.326771292190134,94.67322870780987,Grade A,Grade A,Score-based certification,10,4.673228707809866
fluid_optimal_99,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.06860872242336388,P_pre_optimal,0.06622408478899358,P_cent1_optimal,0.0654947089732295,P_cent2_optimal,0.08509526591317403,P_post_optimal,0.06530405276933313,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,7.041076671764924,92.95892332823507,Grade A,Grade A,Score-based certification,10,2.958923328235076
fluid_optimal_100,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.04728819744849886,P_pre_optimal,0.04491308001004167,P_cent1_optimal,0.07553897944492174,P_cent2_optimal,0.020880850213787258,P_post_optimal,0.02391325929109799,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.8631804046080034,96.136819595392,Grade A,Grade A,Score-based certification,10,6.136819595391996
fluid_optimal_101,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.07170148231625764,P_pre_optimal,0.06009288086736784,P_cent1_optimal,0.07046497054270383,P_cent2_optimal,0.0550688035128855,P_post_optimal,0.047783197736801286,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,6.053043401603027,93.94695659839698,Grade A,Grade A,Score-based certification,10,3.946956598396973
fluid_optimal_102,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.07764545527666714,P_pre_optimal,0.12183241959935097,P_cent1_optimal,0.09324913439685018,P_cent2_optimal,0.09653243781844728,P_post_optimal,0.09215358577722693,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,9.3238296970584,90.6761703029416,Grade A,Grade A,Score-based certification,10,0.6761703029415997
fluid_optimal_103,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.05075331005315557,P_pre_optimal,0.025405989686600582,P_cent1_optimal,0.07009003552188399,P_cent2_optimal,0.02165454965343543,P_post_optimal,0.04181151251303307,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.082968308007051,95.91703169199295,Grade A,Grade A,Score-based certification,10,5.917031691992949
fluid_optimal_104,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.06345268953714875,P_pre_optimal,0.07750995457289585,P_cent1_optimal,0.09530796837871205,P_cent2_optimal,0.07280463390717565,P_post_optimal,0.07491767211311458,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,7.348344169466398,92.6516558305336,Grade A,Grade A,Score-based certification,10,2.6516558305336018
fluid_optimal_105,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.04785198787755368,P_pre_optimal,0.04777754286988186,P_cent1_optimal,0.05396403285175479,P_cent2_optimal,0.03644511579630566,P_post_optimal,0.057664175638781,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.862369814788025,95.13763018521198,Grade A,Grade A,Score-based certification,10,5.137630185211975
fluid_optimal_106,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.05779310159654966,P_pre_optimal,0.051554578741377505,P_cent1_optimal,0.06309534863511022,P_cent2_optimal,0.03684791080933199,P_post_optimal,0.04022490867679803,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.880646148474845,95.11935385152515,Grade A,Grade A,Score-based certification,10,5.119353851525155
fluid_optimal_107,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.04169508722553929,P_pre_optimal,0.012241387841306633,P_cent1_optimal,0.036359433375632105,P_cent2_optimal,0.021834390204029636,P_post_optimal,0.045033756375938844,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.360599481621163,96.63940051837884,Grade A,Grade A,Score-based certification,10,6.639400518378837
fluid_optimal_108,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.08270166722207899,P_pre_optimal,0.06881861653003722,P_cent1_optimal,0.07744782068407667,P_cent2_optimal,0.08068856106244161,P_post_optimal,0.04711419295054137,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,7.079433516466061,92.92056648353395,Grade A,Grade A,Score-based certification,10,2.920566483533939
fluid_optimal_109,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.05693427635732791,P_pre_optimal,0.03707606393212882,P_cent1_optimal,0.0579228633336732,P_cent2_optimal,0.03422554530657711,P_post_optimal,0.04351601309638208,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.615809116579595,95.3841908834204,Grade A,Grade A,Score-based certification,10,5.384190883420405
fluid_optimal_110,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.07257909043882325,P_pre_optimal,0.05019805021986967,P_cent1_optimal,0.039501931461169995,P_cent2_optimal,0.06765910640359855,P_post_optimal,0.08141500945273665,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,6.713920145464829,93.28607985453517,Grade A,Grade A,Score-based certification,10,3.2860798545351706
fluid_optimal_111,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.02762563156743885,P_pre_optimal,0.0381250368805442,P_cent1_optimal,0.04379503492693354,P_cent2_optimal,0.03986562295521733,P_post_optimal,0.03475431515561968,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,3.5047651874955026,96.49523481250449,Grade A,Grade A,Score-based certification,10,6.495234812504497
fluid_optimal_112,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.03408670573863488,P_pre_optimal,0.0663907626285849,P_cent1_optimal,0.0269009237548276,P_cent2_optimal,0.04369049653668859,P_post_optimal,0.0670978922139285,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.83872908521808,95.16127091478192,Grade A,Grade A,Score-based certification,10,5.16127091478192
fluid_optimal_113,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.044010811090705454,P_pre_optimal,0.041921143648840885,P_cent1_optimal,0.05468139655972483,P_cent2_optimal,0.06002516545485992,P_post_optimal,0.05148242662854918,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.983519427861953,95.01648057213805,Grade A,Grade A,Score-based certification,10,5.016480572138047
fluid_optimal_114,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.029451310182143545,P_pre_optimal,0.08925206252769159,P_cent1_optimal,0.050924565345381284,P_cent2_optimal,0.06301917681976504,P_post_optimal,0.04145052803159274,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,5.028212634018613,94.97178736598138,Grade A,Grade A,Score-based certification,10,4.971787365981387
fluid_optimal_115,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.057113707705774563,P_pre_optimal,0.07497629232619521,P_cent1_optimal,0.03649308734229786,P_cent2_optimal,0.02838611267326709,P_post_optimal,0.04360595067547985,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,4.860857509841482,95.13914249015852,Grade A,Grade A,Score-based certification,10,5.139142490158518
fluid_optimal_116,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.0474108529953519,P_pre_optimal,0.046250383280470535,P_cent1_optimal,0.06946157668225357,P_cent2_optimal,0.07496567614890395,P_post_optimal,0.09764806931838996,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,6.75121236182798,93.24878763817202,Grade A,Grade A,Score-based certification,10,3.24878763817202
fluid_optimal_117,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.08122284896019535,P_pre_optimal,0.046282497088489666,P_cent1_optimal,0.048822893672298855,P_cent2_optimal,0.05302048992545104,P_post_optimal,0.04818844848170302,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,5.88427287240779,94.11572712759221,Grade A,Grade A,Score-based certification,10,4.11572712759221
fluid_optimal_118,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.09799095103201694,P_pre_optimal,0.10501075197757855,P_cent1_optimal,0.09134810340804018,P_cent2_optimal,0.11022113063711336,P_post_optimal,0.07420434738831584,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,9.487902142154752,90.51209785784525,Grade A,Grade A,Score-based certification,10,0.512097857845248
fluid_optimal_119,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.040192430982083416,P_pre_optimal,0.0015992403213372988,P_cent1_optimal,0.013934537971367322,P_cent2_optimal,0.035964106951231686,P_post_optimal,0.03200482414310858,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,2.8885096565985835,97.11149034340141,Grade A,Grade A,Score-based certification,10,7.1114903434014165
fluid_optimal_120,fluid,optimal,Grade A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.09336040852067287,P_pre_optimal,0.09521396700862772,P_cent1_optimal,0.08050467899146893,P_cent2_optimal,0.06912832050013619,P_post_optimal,0.07450834801596996,P_store_optimal,NA,NA,NA,NA,NA,NA,NA,NA,1,8.279343661066264,91.72065633893374,Grade A,Grade A,Score-based certification,10,1.7206563389337362
